"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
245502,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","-",40,-41.32,13.49,100.00,0.00,84.96,22.71
245503,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",11,-69.20,1.21,98.51,0.02,133.80,2.01
245504,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus lactaris","Ruminococcus lactaris ATCC 29176",3,-60.00,31.18,99.39,0.70,117.50,53.69
245505,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","Ruminococcus obeum A2-162",1,-51.00,0.00,98.08,0.00,104.00,0.00
245506,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus torques","Ruminococcus torques ATCC 27756",1,-26.00,0.00,100.00,0.00,58.00,0.00
245507,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified (derived from Ruminococcaceae)","Ruminococcaceae bacterium D16","Ruminococcaceae bacterium D16",1,-48.00,0.00,100.00,0.00,95.00,0.00
245508,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",2,-71.40,20.84,99.41,0.50,137.40,35.88
245509,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia sp. Ser8","Blautia sp. Ser8",2,-24.00,0.00,98.25,0.00,57.00,0.00
245510,2392,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","-","-","-",3,-30.55,1.97,100.00,0.00,65.91,2.77
245511,2392,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","-","-",5,-31.50,1.45,100.00,0.00,68.00,2.66
245512,2392,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Clostridium innocuum","Clostridium innocuum",1,-62.00,0.00,100.00,0.00,120.00,0.00
245513,2392,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Erysipelotrichaceae bacterium 5_2_54FAA","Erysipelotrichaceae bacterium 5_2_54FAA",1,-32.00,0.00,100.00,0.00,69.00,0.00
245514,2392,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","-","-","-","-",7,-41.00,2.83,100.00,0.00,84.00,4.24
245515,2392,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",3,-33.13,1.10,100.00,0.00,70.87,1.70
245516,2392,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Dialister micraerophilus","Dialister micraerophilus",3,-26.00,0.00,100.00,0.00,58.00,0.00
245517,2392,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera micronuciformis","Megasphaera micronuciformis",4,-39.00,0.00,100.00,0.00,80.00,0.00
245518,2392,"Bacteria","Lentisphaerae","unclassified (derived from Lentisphaerae)","unclassified (derived from Lentisphaerae)","Victivallaceae","Victivallis","Victivallis vadensis","Victivallis vadensis ATCC BAA-548",2,-25.50,0.55,100.00,0.00,58.00,1.10
245519,2392,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified (derived from Rhizobiales)","unclassified (derived from Rhizobiales)","-","-",1,-28.00,0.00,100.00,0.00,63.00,0.00
245520,2392,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","-","-","-","-",1,-23.00,0.00,99.89,0.44,55.00,0.00
245521,2392,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",1,-30.00,2.83,100.00,0.00,66.00,5.66
245522,2392,"Bacteria","Proteobacteria","Betaproteobacteria","-","-","-","-","-",1,-21.33,0.52,100.00,0.00,50.83,1.33
245523,2392,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax fermentans","Rhodoferax fermentans",1,-26.00,0.00,100.00,0.00,59.00,0.00
245524,2392,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","-","-","-",2,-39.00,0.00,100.00,0.00,80.00,0.00
245525,2392,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger","-",14,-97.29,14.30,99.90,0.26,180.00,24.33
245526,2392,"Bacteria","Proteobacteria","Gammaproteobacteria","-","-","-","-","-",2,-23.20,0.41,100.00,0.00,54.25,0.55
245527,2392,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","-","-","-",2,-129.00,0.00,100.00,0.00,232.00,0.00
245528,2392,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","-","-",5,-22.00,0.00,100.00,0.00,53.00,0.00
245529,2392,"Eukaryota","Streptophyta","unclassified (derived from Streptophyta)","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio","Sisymbrium irio",72,-30.17,7.57,100.00,0.00,65.50,12.16
245530,2392,"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Pyramidobacter","Pyramidobacter piscolens","-",3,-46.00,0.00,100.00,0.00,93.00,0.00
245531,2392,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","-","-",1,-22.00,0.00,100.00,0.00,52.00,0.00
245532,2392,"Bacteria","Verrucomicrobia","Opitutae","unclassified (derived from Opitutae)","Opitutaceae","unclassified (derived from Opitutaceae)","Opitutaceae bacterium TAV2","Opitutaceae bacterium TAV2",98,-21.00,0.00,100.00,0.00,51.00,0.00
245533,2393,"Bacteria","-","-","-","-","-","-","-",255,-31.32,7.08,99.90,1.10,67.76,12.44
245534,2393,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Microbacteriaceae","Microbacterium","-","-",1,-49.70,3.56,100.00,0.00,98.80,5.82
245535,2393,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",5,-23.25,1.24,100.00,0.00,54.15,2.38
245536,2393,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Enterorhabdus","Enterorhabdus mucosicola","Enterorhabdus mucosicola",1,-38.00,0.00,100.00,0.00,79.00,0.00
245537,2393,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Slackia","Slackia heliotrinireducens","Slackia heliotrinireducens DSM 20476",3,-23.00,0.00,100.00,0.00,54.00,0.00
245538,2393,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",39,-24.81,7.89,99.90,0.41,57.05,13.92
245539,2393,"Bacteria","Bacteroidetes","-","-","-","-","-","-",12,-27.29,2.30,99.31,0.82,61.50,3.88
245540,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",312,-28.70,13.86,100.00,0.00,63.68,23.47
245541,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",20,-67.07,41.58,99.94,0.18,129.37,71.26
245542,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides capillosus","Bacteroides capillosus ATCC 29799",2,-54.00,0.00,100.00,0.00,105.00,0.00
245543,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii","-",6,-57.00,0.00,100.00,0.00,111.00,0.00
245544,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides intestinalis","-",15,-107.50,23.03,99.80,0.21,201.50,41.45
245545,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides ovatus",2,-130.20,3.27,98.92,1.03,240.40,4.93
245546,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","-",2,-87.25,9.07,100.00,0.00,163.70,16.11
245547,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides uniformis",1,-20.00,0.00,94.12,0.00,51.00,0.00
245548,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas","Butyricimonas virosa","Butyricimonas virosa",6,-43.33,24.01,100.00,0.00,88.00,39.95
245549,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",500,-29.26,5.08,99.99,0.15,64.88,8.34
245550,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella dentasini","Prevotella dentasini",87,-55.73,0.78,99.05,0.23,111.67,1.27
245551,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens","Prevotella nigrescens",2,-38.50,1.52,100.00,0.00,80.00,3.04
245552,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris","Prevotella oris",15,-57.77,6.77,99.20,0.24,112.90,11.58
245553,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella ruminicola","Prevotella ruminicola",1,-38.00,0.00,100.00,0.00,79.00,0.00
245554,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","-","-",7,-25.50,0.51,100.00,0.00,58.00,1.03
245555,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","-",3,-23.91,1.04,100.00,0.00,54.82,2.09
245556,2393,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",1,-70.00,0.00,99.26,0.00,135.00,0.00
245557,2393,"Eukaryota","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Rhipiliopsis","Rhipiliopsis profunda","Rhipiliopsis profunda",4,-21.91,0.83,100.00,0.00,51.82,1.66
245558,2393,"Bacteria","Elusimicrobia","Elusimicrobia (class)","Elusimicrobiales","Elusimicrobiaceae","Elusimicrobium","Elusimicrobium minutum","Elusimicrobium minutum Pei191",1,-35.00,0.00,100.00,0.00,73.00,0.00
245559,2393,"Bacteria","Fibrobacteres","Fibrobacteres (class)","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter succinogenes","-",53,-44.17,12.23,99.83,0.36,89.35,20.54
245560,2393,"Bacteria","Firmicutes","-","-","-","-","-","-",78,-27.06,5.71,99.96,0.40,60.87,9.65
245561,2393,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus vulcanalis","Alicyclobacillus vulcanalis",1,-23.00,0.00,98.15,0.00,54.00,0.00
245562,2393,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","-","-",3,-48.00,0.00,100.00,0.00,95.00,0.00
245563,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",20,-86.88,26.99,99.81,0.34,163.32,45.68
245564,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus","-",2,-73.00,1.01,99.65,0.35,140.00,2.03
245565,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus frumenti","Lactobacillus frumenti",1,-122.00,0.00,99.11,0.00,225.00,0.00
245566,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kitasatonis","Lactobacillus kitasatonis",25,-102.00,0.00,98.95,0.00,191.00,0.00
245567,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus oris","Lactobacillus oris",1,-119.33,1.03,99.24,0.48,219.67,0.52
245568,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Lactobacillus reuteri",19,-76.25,13.80,95.98,0.16,159.25,23.54
245569,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus vaginalis","Lactobacillus vaginalis",3,-91.95,6.08,99.97,0.13,171.00,10.13
245570,2393,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella paramesenteroides","-",1,-119.00,0.00,100.00,0.00,218.00,0.00
245571,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",413,-33.65,11.35,99.95,0.57,71.86,19.08
245572,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",1,-48.00,0.00,100.00,0.00,95.00,0.00
245573,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",41,-25.71,7.49,99.98,0.14,58.33,12.77
245574,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium hylemonae","Clostridium hylemonae",4,-42.00,0.00,85.12,0.00,121.00,0.00
245575,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium leptum","Clostridium leptum DSM 753",1,-27.00,0.00,100.00,0.00,61.00,0.00
245576,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium nexile","Clostridium nexile DSM 1787",1,-72.00,0.00,100.00,0.00,137.00,0.00
245577,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","-","-","-",1,-27.00,0.00,100.00,0.00,61.00,0.00
245578,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVIII. Incertae Sedis","Symbiobacterium","Symbiobacterium thermophilum","-",2,-28.00,0.00,100.00,0.00,62.00,0.00
245579,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Anaerofustis","Anaerofustis stercorihominis","Anaerofustis stercorihominis DSM 17244",1,-128.00,0.00,100.00,0.00,231.00,0.00
245580,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",1,-53.00,0.00,100.00,0.00,105.00,0.00
245581,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",1,-40.00,0.00,98.81,0.00,84.00,0.00
245582,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium saburreum","Eubacterium saburreum",10,-27.75,2.50,100.00,0.00,61.75,3.72
245583,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",3,-34.00,0.00,100.00,0.00,73.00,0.00
245584,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",6,-38.20,11.82,99.00,1.86,82.65,24.04
245585,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",1,-21.00,0.00,100.00,0.00,51.00,0.00
245586,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",1,-45.00,0.00,100.00,0.00,92.00,0.00
245587,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",2,-27.00,5.66,100.00,0.00,61.00,9.90
245588,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Lachnospira multipara","Lachnospira multipara",3,-37.50,0.71,99.36,0.91,78.00,0.00
245589,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium 14-2","Lachnospiraceae bacterium 14-2",3,-33.50,2.12,100.00,0.00,71.50,3.54
245590,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",15,-28.84,4.00,100.00,0.00,64.11,7.21
245591,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium prausnitzii",10,-30.39,1.70,100.00,0.00,66.03,3.01
245592,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",29,-40.72,14.95,99.96,0.17,83.94,25.37
245593,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus",19,-49.77,2.65,99.98,0.08,99.46,4.59
245594,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii","-",9,-51.93,18.68,99.83,0.33,102.71,32.37
245595,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",2,-22.00,0.00,100.00,0.00,52.00,0.00
245596,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","-",104,-55.75,13.66,100.00,0.00,110.04,23.25
245597,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gauvreauii","Ruminococcus gauvreauii",6,-90.00,34.83,99.00,0.28,169.33,58.69
245598,2393,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","Ruminococcus obeum A2-162",1,-58.00,0.00,100.00,0.00,112.00,0.00
245599,2393,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia extructa","Bulleidia extructa W1219",4,-54.00,0.00,100.00,0.00,106.00,0.00
245600,2393,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","-","-",22,-23.12,1.55,100.00,0.00,54.25,3.11
245601,2393,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",3,-26.30,5.44,100.00,0.00,59.90,9.09
245602,2393,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",4,-44.67,2.31,100.00,0.00,90.00,3.46
245603,2393,"Bacteria","Proteobacteria","Alphaproteobacteria","-","-","-","-","-",4,-23.00,0.00,100.00,0.00,53.00,0.00
245604,2393,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",112,-48.43,16.46,99.69,0.61,97.36,28.39
245605,2393,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter formigenes","-",1,-41.29,3.02,100.00,0.00,84.43,4.54
245606,2393,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","-","-","-","-",1,-32.00,2.16,100.00,0.00,69.10,2.96
245607,2393,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila wadsworthia","Bilophila wadsworthia",11,-79.57,45.16,99.94,0.16,149.86,76.45
245608,2393,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger","-",17,-72.80,12.25,99.84,0.33,138.07,20.55
245609,2393,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","-","-",8,-22.65,0.92,100.00,0.00,53.30,1.32
245610,2393,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","Treponema bryantii","Treponema bryantii",3,-26.00,0.00,100.00,0.00,59.00,0.00
245611,2393,"Bacteria","Spirochaetes","Spirochaetes (class)","Spirochaetales","Spirochaetaceae","Treponema","Treponema pectinovorum","Treponema pectinovorum",14,-36.00,0.00,100.00,0.00,76.00,0.00
245612,2393,"Eukaryota","Streptophyta","unclassified (derived from Streptophyta)","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio","Sisymbrium irio",39,-46.50,2.12,100.00,0.00,93.50,3.54
245613,2394,"Bacteria","-","-","-","-","-","-","-",457,-32.23,11.41,99.80,1.20,69.73,19.67
245614,2394,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","-","-",5,-21.06,0.24,100.00,0.00,50.84,0.51
